field,author_id,sample_count,Agreeableness_cv,Agreeableness_masd,Agreeableness_rmssd,Agreeableness_variance,Agreeableness_masd_norm,Agreeableness_rmssd_norm,Conscientiousness_cv,Conscientiousness_masd,Conscientiousness_rmssd,Conscientiousness_variance,Conscientiousness_masd_norm,Conscientiousness_rmssd_norm,Extraversion_cv,Extraversion_masd,Extraversion_rmssd,Extraversion_variance,Extraversion_masd_norm,Extraversion_rmssd_norm,Neuroticism_cv,Neuroticism_masd,Neuroticism_rmssd,Neuroticism_variance,Neuroticism_masd_norm,Neuroticism_rmssd_norm,Openness_cv,Openness_masd,Openness_rmssd,Openness_variance,Openness_masd_norm,Openness_rmssd_norm,average_word_length_cv,average_word_length_masd,average_word_length_rmssd,average_word_length_variance,average_word_length_masd_norm,average_word_length_rmssd_norm,avg_sentence_length_cv,avg_sentence_length_masd,avg_sentence_length_rmssd,avg_sentence_length_variance,avg_sentence_length_masd_norm,avg_sentence_length_rmssd_norm,content_word_ratio_cv,content_word_ratio_masd,content_word_ratio_rmssd,content_word_ratio_variance,content_word_ratio_masd_norm,content_word_ratio_rmssd_norm,flesch_reading_ease_cv,flesch_reading_ease_masd,flesch_reading_ease_rmssd,flesch_reading_ease_variance,flesch_reading_ease_masd_norm,flesch_reading_ease_rmssd_norm,function_word_ratio_cv,function_word_ratio_masd,function_word_ratio_rmssd,function_word_ratio_variance,function_word_ratio_masd_norm,function_word_ratio_rmssd_norm,gunning_fog_cv,gunning_fog_masd,gunning_fog_rmssd,gunning_fog_variance,gunning_fog_masd_norm,gunning_fog_rmssd_norm,num_words_cv,num_words_masd,num_words_rmssd,num_words_variance,num_words_masd_norm,num_words_rmssd_norm,polarity_cv,polarity_masd,polarity_rmssd,polarity_variance,polarity_masd_norm,polarity_rmssd_norm,subjectivity_cv,subjectivity_masd,subjectivity_rmssd,subjectivity_variance,subjectivity_masd_norm,subjectivity_rmssd_norm,vader_compound_cv,vader_compound_masd,vader_compound_rmssd,vader_compound_variance,vader_compound_masd_norm,vader_compound_rmssd_norm,vader_neg_cv,vader_neg_masd,vader_neg_rmssd,vader_neg_variance,vader_neg_masd_norm,vader_neg_rmssd_norm,vader_neu_cv,vader_neu_masd,vader_neu_rmssd,vader_neu_variance,vader_neu_masd_norm,vader_neu_rmssd_norm,vader_pos_cv,vader_pos_masd,vader_pos_rmssd,vader_pos_variance,vader_pos_masd_norm,vader_pos_rmssd_norm,verb_ratio_cv,verb_ratio_masd,verb_ratio_rmssd,verb_ratio_variance,verb_ratio_masd_norm,verb_ratio_rmssd_norm,word_diversity_cv,word_diversity_masd,word_diversity_rmssd,word_diversity_variance,word_diversity_masd_norm,word_diversity_rmssd_norm,domain,label,provider,level,model,ce_mean_distance,ce_std_distance,ce_net_displacement,ce_path_length,ce_tortuosity,ce_direction_consistency,ce_n_years,tfidf_mean_distance,tfidf_std_distance,tfidf_net_displacement,tfidf_path_length,tfidf_tortuosity,tfidf_direction_consistency,tfidf_n_years,sbert_mean_distance,sbert_std_distance,sbert_net_displacement,sbert_path_length,sbert_tortuosity,sbert_direction_consistency,sbert_n_years
10years,1,49,0.2094149530128581,0.0321453906919645,0.0393794025868095,0.000643563505403,0.2653570881772423,0.3250731560468252,0.0886365810955359,0.0232131968562801,0.0292336758181525,0.0003908816132875,0.104069946037927,0.1310610978626281,0.109773961756808,0.0222670314833521,0.0286537733810349,0.00042035872495,0.1192206892765324,0.1534161666504397,0.0681833437997703,0.0183821354682247,0.0219005497086288,0.0002618919484315,0.0774485310047121,0.0922724895625413,0.1035103813969767,0.0287536193927129,0.0362815855447777,0.0005470144581255,0.1272556360227368,0.1605723502615512,0.0503641826454578,0.2915836608212177,0.3759289143529161,0.098822551414691,0.0467150634705012,0.0602281453114782,0.1391260455239885,3.2948780687911112,4.20861363717829,9.37760096226528,0.149693145515645,0.1912060478281689,0.0441036977638128,0.0349289580328997,0.0447090156884169,0.0008577733380888,0.0525986214775514,0.0673261593035193,0.6058492774690288,8.856827862592182,11.444793816045244,68.93372961108085,0.6462892171846049,0.8351349886172753,0.0871831098036108,0.0349289580328997,0.0447090156884169,0.0008577733380888,0.103975666991771,0.1330887031433953,0.0970266092473927,2.148075071615573,2.759027803038979,3.807221220955368,0.106815985922207,0.1371964503767266,0.1788921218706431,46.659574468085104,58.74485038544665,1718.168439716312,0.2013720171253448,0.2535292949560725,0.8507117337067656,0.078841845814242,0.0947874969328874,0.0037400903329395,1.096726053111719,1.3185373366381294,0.2082602696895063,0.0853820857901101,0.1067956195948342,0.006235175803653,0.2251898620257805,0.2816667058314485,1.7212287636821095,0.7570687500000001,1.084907725050845,0.5603298739200681,1.7408126190766693,2.494649341030484,0.8050698722479491,0.0567234042553191,0.0724598201206357,0.0019964255319148,1.0220433199156609,1.30558234451596,0.064732950401156,0.0697291666666666,0.0854713646004711,0.0029463792517006,0.0831563757463655,0.1019299276047285,0.4038618242380958,0.0455,0.059426425098604,0.0017331181972789,0.441397743021184,0.5764986794360721,0.128956612252863,0.0264295997557204,0.032156770897431,0.0004387786396284,0.1627089577440186,0.1979672308886078,0.0622982458027867,0.0471192575910235,0.058231556173454,0.0016468255512473,0.0723353286065158,0.0893944210164725,news,llm,G4B,LV1,G4B,32.543781042307096,20.346341345654537,33.9196165251867,292.89402938076387,8.634945184692112,-0.3408679066861314,10,0.1231301407732199,0.0599191085115465,0.0992389794216851,1.1081712669589796,11.166693505080806,-0.4048441194034292,10,0.6212238186593003,0.0629256397783522,0.5679891352206711,5.5910143679337025,9.843523443034735,-0.4771716437050456,10
10years,2,49,0.1758573901305113,0.0208172313868999,0.0283381001351124,0.0005040231121123,0.1630641035565666,0.2219760547954625,0.0874271098643057,0.0220349968100587,0.0281229055707851,0.0003565394650258,0.1020246960458304,0.1302124487476744,0.1013625040436113,0.021224336421236,0.0276082252489107,0.0003784810471747,0.1105832586073343,0.1438446626456193,0.0569936229570711,0.0155097620284303,0.0192935102127215,0.0001868614730511,0.0646653325387,0.0804410313618917,0.1009674383254814,0.0248247422277927,0.0304766489736997,0.000512645945599,0.1107024727830342,0.1359063619904126,0.0395925354279579,0.2811706525507769,0.3453589180000652,0.0615812544609081,0.0448599760134209,0.0551010307688711,0.124214799646271,3.618731977242616,4.332177388887983,8.02540581925884,0.1586705254896104,0.1899529633948845,0.041584534348809,0.0285306086121407,0.035258358747572,0.0007747826542305,0.0426238754607604,0.0526749328287307,0.8174978710838137,10.272675077063836,12.737579842172876,80.41461250569601,0.9364890317624378,1.161197421694631,0.0841843191197503,0.0285306086121407,0.0352583587475719,0.0007747826542305,0.0862883759575371,0.10663587856172,0.0939539739671725,2.119900793030036,2.7689736890158123,3.8928540525740383,0.100947746991809,0.1318560077456341,0.1376669231479553,35.416666666666664,42.11343807701607,911.5085034013606,0.1614941993920218,0.192030380213455,0.7792131171475879,0.0573504852595925,0.0707152272169254,0.0034540985462653,0.7603717789821995,0.9375659661235456,0.2376575817519435,0.0868078027430836,0.1025203146968646,0.0080308257924881,0.2302132599536006,0.2718826546927509,20.364727905321697,0.6912041666666666,0.9454879646246164,0.6871208783163265,16.98120038439039,23.22833304918835,0.6220464292665345,0.0430454545454545,0.0566079017934293,0.0020745858585858,0.5878741895433852,0.7730972930817365,0.064999210660418,0.061127659574468,0.0755151105070608,0.0028470314716312,0.0744645752753462,0.0919910997725788,0.4370887594004124,0.0407708333333333,0.0508807838645069,0.0017449999999999,0.4266006477329347,0.5323848834851246,0.1185175364313585,0.0231642129012251,0.0300822064056997,0.00040247099498,0.1368462401269093,0.1777153775479201,0.0693760996940027,0.0486620017139985,0.0616269100813241,0.0020854772813527,0.0739259847558169,0.0936219196652877,news,llm,G4B,LV1,G4B,11.58728195228947,7.187611580539678,16.917443522965204,104.28553757060524,6.164379235493767,-0.2434636088107474,10,0.1004097879353721,0.0327945756684388,0.1885635680453216,0.9036880914183496,4.792485106142807,-0.1385466388613814,10,0.5381299691830554,0.0415377779524401,0.710149273462641,4.843169722647499,6.819931954633317,-0.3842457960372284,10
10years,3,48,0.1594738484335192,0.0222685772763646,0.027236726895046,0.0003753432848466,0.1833021760679549,0.2241971387246867,0.0716654103909508,0.0168919667918631,0.0208788974184583,0.0002590967858925,0.0752070923548731,0.0929578648694896,0.1064933561430179,0.0246958607299761,0.0309999646356153,0.0003973567512222,0.1319338947699094,0.1656126148760533,0.0767795394900787,0.0223010020687225,0.0260513144768951,0.0003290326194241,0.0943953070559331,0.110269566438279,0.1088848488424096,0.0269442226575768,0.0337458406785038,0.0006057624558606,0.1192015588108314,0.1492919971520671,0.0484798361837786,0.3586445090041654,0.4288705015759409,0.0934777587593281,0.0568684228626979,0.0680037988164897,0.0993834354414998,2.342122947974012,2.868551216746536,5.0733447848829245,0.103341915091155,0.1265696049526685,0.0439274852814108,0.03163361469474,0.0406245639375228,0.000862707853012,0.0473100368958177,0.0607565603016682,0.7599995630957653,10.260802247167453,12.51702529007993,75.08308619699281,0.8999608196579334,1.0978510323448765,0.0886417274348147,0.0316336146947399,0.0406245639375227,0.000862707853012,0.095467413365107,0.1226012921895262,0.0887541930483937,2.180821733523736,2.7783832907064876,3.349272709051014,0.105763007250707,0.1347428666924715,0.1495697779105728,42.02127659574468,50.04572377421578,1156.3612588652484,0.1848273872075272,0.2201223074463811,0.9744132677384404,0.0711340833611343,0.0878104037063702,0.0044778524871157,1.035824161187621,1.27865762043956,0.2495259700825904,0.1082107261421191,0.129225521932041,0.0096802517582691,0.2744370471790887,0.3277334135308241,3.261864724581262,1.0398425531914897,1.2287029701828551,0.5791724653723404,4.456866019572417,5.266340081148053,0.6281795402464471,0.0594782608695652,0.0729737892194415,0.0020059528214616,0.8342221011249076,1.023505847004999,0.0733011393953124,0.0730851063829787,0.0891846041479204,0.0036056875,0.0892165790896207,0.1088695862033057,0.4067493861887116,0.0490425531914893,0.0605339714716262,0.0018823971631205,0.4597739361702127,0.5675059825464962,0.1314380432576896,0.0256665629528391,0.0308945661820063,0.0005291530557056,0.1466554295935784,0.1765275656056709,0.0629238306876633,0.0507814553010126,0.0591223116903935,0.0017532506064906,0.0763129597444134,0.0888473669232495,news,llm,G4B,LV1,G4B,25.493469074253603,13.923946994521414,15.148511794284866,229.4412216682824,15.146122918479987,-0.5190817346148682,10,0.0949631334875342,0.0214386810967367,0.0992502482595728,0.8546682013878077,8.611244972935106,-0.3830517463758759,10,0.5847115494176411,0.0439475741125154,0.6658725259600299,5.26240394475877,7.903020082066961,-0.4809183203624483,10
10years,4,43,0.1470675694285613,0.0211022291332483,0.0256854310916832,0.0003343639900492,0.1697209678756744,0.2065827357696489,0.079964283781034,0.0192995419104893,0.0254749683065882,0.0002978747351466,0.0894182606838814,0.1180301256639704,0.0959044546435862,0.0196994851742471,0.0240555886085589,0.0003377183950892,0.1028054878192078,0.1255386371677397,0.057037768028497,0.0132180203994115,0.0162797249267316,0.0001803547777304,0.0561390571706882,0.0691426084064416,0.0943963221019967,0.0240096667917763,0.0293808519879379,0.0004722064262141,0.1042978269340981,0.1276302183778698,0.0445126181737286,0.3262322320848908,0.4051423428031864,0.0760159979591934,0.0526692951626771,0.0654091151558774,0.1062012912081419,2.7612457389068035,3.3968599491899605,5.908743461431225,0.1206388776975346,0.148408874368502,0.0455401261664883,0.0340090823999105,0.0410623875576793,0.0008757047700331,0.0523371760989902,0.0631916316759228,0.669366139821134,8.973843096216271,11.383642937048544,68.02675901348668,0.7282866031873027,0.9238577672497796,0.0845029455177973,0.0340090823999105,0.0410623875576793,0.0008757047700331,0.0971153554621206,0.1172565703742094,0.0815302018426452,1.6582102981944764,2.1417339522950782,2.8267516968979045,0.0804107836698146,0.1038580605269517,0.2140554812620977,61.45,76.7183159356356,3027.49756097561,0.2390596830818863,0.2984581984401802,1.0108184421224424,0.0602840340043424,0.0768507642709784,0.0030267950158341,1.1076025781440744,1.4119842184540412,0.1785104468327296,0.0795850670691549,0.0949477882500121,0.0041632285205992,0.2201811312188047,0.2626838450163687,26.05269549325235,1.0072619047619047,1.256631483087112,0.7182566621594684,30.963870392309033,38.62964953727894,0.4998479600886308,0.0479512195121951,0.0610213876939681,0.0019327293844367,0.5451952407991867,0.6938002932178291,0.0588198446023962,0.0548809523809523,0.0665244316022316,0.0022085946843853,0.0686890485615598,0.0832620374576773,0.3605336510176725,0.0498571428571428,0.0614600141013108,0.0015828039867109,0.4518139394851723,0.556961139379635,0.1230050074595901,0.0210603218212355,0.0260275897390642,0.0004588706218499,0.1209323989351326,0.1494554020760841,0.0720845083637431,0.0568508696095164,0.0734111715029765,0.0020562791348537,0.0903728583641209,0.1166979054173014,news,llm,G4B,LV1,G4B,64.09368823746708,38.9726658341863,117.5655426072975,576.8431941372037,4.906566850663249,-0.4776864505398057,10,0.1094111148631453,0.0453134556297861,0.1353304165558721,0.9847000337683076,7.276265445926319,-0.3608566281001106,10,0.6055316320149924,0.1821017177812397,1.080007304217637,5.449784688134931,5.046062806105542,-0.3960271531221527,10
10years,5,48,0.1849512681107173,0.0235401940472582,0.0302568301960891,0.000514216139233,0.1919970253907939,0.246778823646956,0.0806965417821509,0.0208847957088592,0.0269224533496234,0.0003246539706178,0.0935351389287803,0.1205755349233523,0.0893784842714744,0.0180398510849994,0.0231369226817246,0.0002818202622276,0.0960461202261199,0.1231834812316822,0.0690766382678167,0.0182309011195568,0.0229684704123267,0.0002730847084924,0.0762062582455656,0.0960095815488661,0.0898450304710097,0.0212561880116877,0.0295096509939381,0.0004170978852,0.093510515067595,0.1298192630960374,0.0477012966865377,0.311793593089618,0.3904029471952575,0.0876723334531855,0.0502303366406768,0.0628944016097652,0.1072633477116359,2.5633468117197777,3.074241127467076,5.9315665898118395,0.1128948187785121,0.1353956060022928,0.0435607491804327,0.0306582912483123,0.0387288049754836,0.0008540010369351,0.0456997776446871,0.0577298245844501,0.7175364619154043,8.732494974672566,11.122471221845348,82.45244266032783,0.6900499934933575,0.8789081718941638,0.0887876437324881,0.0306582912483123,0.0387288049754836,0.0008540010369351,0.0931475158832448,0.1176677443427815,0.097376696342907,1.9583233398486743,2.528810622149282,4.066986797094206,0.0945590401369653,0.1221054257245772,0.2377430224051246,64.06382978723404,79.27611322245544,3221.2655141843975,0.2683535936632545,0.3320755244504635,0.9238003990812704,0.0672551923368004,0.0805071994717434,0.0042922278620915,0.948336748217266,1.135197642031517,0.2181906790961346,0.1013346899375299,0.1300772304864596,0.0073971969186311,0.2570755341987291,0.3299923603162201,71.74387756114977,0.8230553191489361,1.0772858098806524,0.6684391353014184,72.22423275895616,94.53330689994776,0.6662879088195058,0.0590222222222222,0.0691143979211278,0.0030327207729468,0.7141036881173649,0.8362078654318464,0.0755924393421959,0.0692978723404255,0.0824144946970507,0.0037381130319148,0.0856785377827685,0.1018956738391787,0.3882565984252587,0.0456739130434782,0.0562894306242299,0.0014628640148011,0.4636444736594985,0.5714045873301964,0.1178592146609664,0.0263855243407565,0.0310654798278071,0.0004127274844053,0.1530726415134956,0.1802228750778085,0.0811831189736952,0.0593397537860873,0.075077783917353,0.0028687711549368,0.089942202785397,0.1137965838233053,news,llm,G4B,LV1,G4B,28.059704371483463,19.983584998164943,33.755257702800684,252.53733934335116,7.4814223480924,-0.1455732063588552,10,0.1113587445318098,0.0533484540505957,0.1572071811484806,1.0022287007862882,6.375209411328948,-0.253322824368659,10,0.6336606063942746,0.0653874773735204,0.7678812614591853,5.702945457548471,7.42685847901967,-0.4941021288738426,10
10years,6,50,0.1827730719465201,0.0234723693254042,0.0303903709308094,0.0004350516786391,0.2056831509663249,0.2663040601239619,0.0626998536273099,0.0173767847674233,0.0216210674466074,0.0002057537291326,0.0759560009491257,0.0945082672931757,0.0781774237046559,0.0159848549713691,0.0204446343259056,0.0002101220960881,0.0862093146366959,0.1102617394021454,0.0521809543897109,0.0129392870391408,0.0167336432096411,0.0001568833608052,0.0539056048058564,0.0697130494974327,0.0736381813340307,0.0172699847999884,0.0234509254813249,0.0002900198484788,0.0746760174858047,0.1014026208814554,0.0530801917544992,0.3511859346896152,0.4471236964227484,0.1043256729396864,0.0577130464200894,0.0734792259546923,0.1466437659674372,3.0998625795500794,3.9962047589494296,9.538798309930518,0.1471835296617513,0.1897424503761823,0.0417388292984985,0.0275234176697679,0.0347064576352273,0.0007421760632578,0.0421685970882163,0.0531737244966746,0.546121420716143,10.742636472873327,12.944768841489337,94.27046854322434,0.6042438768586192,0.7281077908175814,0.0784418680717973,0.0275234176697679,0.0347064576352273,0.0007421760632577,0.0792495521594716,0.0999320381514462,0.1182142117511337,2.364926166977411,2.8458065129396983,5.220362121953893,0.1223592939734887,0.1472396392626085,0.1918475991441227,52.48979591836735,66.39922546880456,1690.589387755102,0.2449131948412063,0.3098134820306297,1.5220864187913197,0.0746115989420383,0.0915528974379979,0.0035683392847805,1.9011333805442152,2.332804441573917,0.2207522635881991,0.0879157646308541,0.1136540589788076,0.0062741370094992,0.2450162699675192,0.3167474424476873,1.2814436142987298,0.5838795918367347,0.8480287157007487,0.4319268552816326,1.1384597827057543,1.6535028812496566,0.4249221736179182,0.0520222222222222,0.066099083873295,0.0023915033816425,0.4520253536498342,0.5743403585514867,0.0666021816020663,0.0602444444444444,0.0761949254653265,0.0028562512077294,0.0750770601550835,0.094954664374865,0.4106063017622935,0.032734693877551,0.0426399257188157,0.0009980575510204,0.4254574197758126,0.5541971109801889,0.1375767070745431,0.0296477913887391,0.0364758956478341,0.0006102113756591,0.165119021639932,0.2031471458983025,0.065097747102747,0.050679315092984,0.0625735523456696,0.0018708376799713,0.0762743721783214,0.0941756693312932,news,llm,G4B,LV1,G4B,17.651480453226913,13.109742864082978,17.710476164777475,158.86332407904223,8.970019924985923,-0.3103894108805001,10,0.1144940953334607,0.0388461011379202,0.0703007459510385,1.0304468580011463,14.65769451036564,-0.3368042620277776,10,0.5885874704474447,0.0625564016959416,0.5738731251978424,5.297287234027003,9.230763737543498,-0.4698247863904985,10
11years,1,44,0.1485826755401813,0.0238260319217657,0.0300022093808387,0.0003890817952825,0.1794731305236508,0.2259961061869557,0.076960197935745,0.0189535666343777,0.0219994899051606,0.0002563291100223,0.0911083449882083,0.1057498651577552,0.1041805218199296,0.0269009339254956,0.0318457997258554,0.0004123469121963,0.1380137997143559,0.1633831686766141,0.0536211788749721,0.0157374083286239,0.0193068370367296,0.0001587405454957,0.0669769916759113,0.0821681585998654,0.1105969672424997,0.0334220125180919,0.0384942250131416,0.0006210608548643,0.1483230806720565,0.1708329813754276,0.0399042453803158,0.2918183519743548,0.3454623482295199,0.0627047409768362,0.0465030581197066,0.0550515604971256,0.1050469924283975,2.831186513744654,3.5072511180000663,5.698148605418081,0.1245905829897034,0.1543418137100973,0.0359203057937699,0.0281918255170487,0.0352167524500272,0.0005596608181147,0.0428056181038304,0.0534720554127072,0.6012777971514813,8.84540122306945,10.201606011555011,54.88048843946881,0.7179326762718133,0.8280083764933818,0.0692947424457735,0.0281918255170486,0.0352167524500272,0.0005596608181147,0.0825773672074788,0.1031542528937026,0.0709583922610207,1.6568846515032083,1.9875697484609656,2.1912924007958523,0.0794229246696988,0.0952743465059987,0.1540879164869555,40.7906976744186,50.721767264347214,1396.76532769556,0.168177539137408,0.2091227286011317,0.6766831049690907,0.0514218462544794,0.0648795348545371,0.0021600943303933,0.7486807046491523,0.9446190561073576,0.1805972810535499,0.088372317982968,0.1107764649406645,0.005355233760085,0.2180912480186545,0.2733817335725025,2.2751879563078417,0.7483023255813953,1.002647964838781,0.5652493853435518,2.2645104318233105,3.034210503167628,0.5208722616694343,0.0491162790697674,0.0584962729880149,0.0015774011627906,0.6441479222264582,0.7671642359083932,0.0616079907277701,0.0592558139534883,0.0725822708828514,0.0024736548625792,0.0734004057868159,0.0899079394962265,0.3376983100220457,0.042047619047619,0.0535234705971306,0.0014712015503875,0.3701981201981202,0.4712344872392745,0.1136530865256396,0.0219032142580742,0.0276313111347932,0.000415346376202,0.1221473004463861,0.1540910855887276,0.0548637884186691,0.0435281725731853,0.0513902630616207,0.0012605516084665,0.0672629502519895,0.0794120337107801,news,llm,G4B,LV1,G4B,27.478097749190077,16.78049368234488,72.2440878101201,274.7809774919008,3.8035081599218263,-0.003498737586024,11,0.091859345984676,0.027069844955504,0.1302295101729389,0.91859345984676,7.053650579096162,-0.1775696554195175,11,0.5883212991339979,0.1642589374750954,0.895431894139101,5.883212991339979,6.570251774420323,-0.4497743183050962,11
11years,2,42,0.2306435983003874,0.0305363025243689,0.0371294251755066,0.0007210831221109,0.2622800085947238,0.3189091392573666,0.0976235269636569,0.025761249588757,0.0304202693051457,0.0004547739796694,0.1179298144240526,0.1392578687429517,0.1055334935446554,0.0210685003094556,0.0264158711841804,0.0003668869292898,0.1160801119026575,0.14554226632304,0.0708625585968749,0.0201078475248522,0.0264704445570581,0.0003181470512687,0.0798855926240681,0.1051632775636269,0.1062151087196569,0.0285380809772305,0.0339140970940034,0.0006068066060639,0.1230512171517917,0.1462316590015561,0.0556800062807524,0.3715239490089158,0.4533448973903294,0.1194648256616427,0.059850262984939,0.0730311233073168,0.1494375468380115,3.4788932818973137,4.263265536405329,10.642289552448103,0.1593614602927106,0.195292055962869,0.0514399782211527,0.0391410267756037,0.046530408059364,0.0011456658962445,0.0594845249423061,0.07071452761449,0.578523449812513,11.71236308990877,14.798815799959993,107.7396231246161,0.6527964268144626,0.8248219425183945,0.0989708627489695,0.0391410267756037,0.046530408059364,0.0011456658962445,0.1144486245394974,0.1360552249225868,0.1080956494686709,2.5207840906739065,3.153046014429897,4.226864788833355,0.1325362525077958,0.1657789353254211,0.3913830575719779,85.74193548387096,107.58282630666028,8015.419354838709,0.3748281332628239,0.4703074374061651,0.6816896177017473,0.0609771144128085,0.0809866539326911,0.0030718257324395,0.7499896346672752,0.996097496262394,0.2124749089441867,0.0935846115283327,0.1200529019191109,0.0074579283406887,0.2302517770220397,0.295373283621092,0.4766246247699905,0.2722073170731707,0.5777099607765888,0.1551434946341463,0.3293892994593063,0.6990682003588926,0.8549600090328172,0.0325853658536585,0.0448417270832076,0.0012116724738675,0.8003423192126656,1.1013757529208894,0.065819113620995,0.0638249999999999,0.0749928329908932,0.002908437804878,0.0778956063582782,0.0915254555166583,0.3114292032782117,0.04525,0.0559749944171502,0.0017206609756097,0.3397271561984984,0.4202480811395641,0.1190178266414668,0.023705043618632,0.0295859892897014,0.0004385570956878,0.1347223665723485,0.1681454191191549,0.0830919956530422,0.0480805661869361,0.0610366309205841,0.0030052301646976,0.0728769004449101,0.092514727422256,news,llm,G4B,LV1,G4B,77.17910694929506,32.511679437895786,365.3945149496281,771.7910694929506,2.112213068111728,-0.3309705219416436,11,0.0915076656351382,0.034584135340882,0.1841666327170533,0.915076656351382,4.9687429413843445,-0.3238518980227324,11,0.6881809059151774,0.1694064371950613,0.7937432036208751,6.881809059151775,8.670069901396994,-0.444602048036388,11
11years,3,45,0.1744422961977056,0.0238533411175012,0.0283214051089246,0.000496606342708,0.1867217386100724,0.2216973285112928,0.073748179834981,0.017182341014797,0.0211971393765031,0.0002354766464637,0.0825771175206409,0.101871954926718,0.095300576891434,0.0224520730417828,0.0266592799224017,0.0003288883273926,0.1179852578303158,0.1400940576561287,0.0702494659602237,0.0191088568332583,0.0245350195275472,0.0003032303500615,0.0770888203694855,0.0989790090336033,0.1163809569690169,0.0290244384560474,0.0340971572646246,0.0006568662344695,0.131797532962609,0.1548323222625273,0.040483523092372,0.2689535150113664,0.3534748411802554,0.0650891667347279,0.0426777159692393,0.056089614123561,0.1248310261281444,3.4334263921883537,4.291773234782924,7.980829115430344,0.1517142154990527,0.1896423383056477,0.038770135219428,0.0330345977833787,0.0383283574515049,0.0006576446394455,0.0499425481333503,0.057945789122251,0.449637966827997,8.222663278554048,9.929971304120809,53.56348798975319,0.5051740767698849,0.6100656096418439,0.0757487333751934,0.0330345977833787,0.0383283574515049,0.0006576446394455,0.0975772909023847,0.1132139494895817,0.0790367663942085,1.789242562185777,2.184395295306072,2.350523731010983,0.0922393139700826,0.1126102898158018,0.1976178071427868,54.54545454545455,67.39335009007667,2686.2000000000003,0.2079770763044784,0.2569649850918022,0.6156800616847281,0.0691741864632754,0.0868389586075107,0.0039291195982513,0.6794406484009691,0.8529470509071486,0.1511367752841658,0.0805999424274488,0.1030183767066092,0.0043766677569753,0.1841336209285926,0.2353493830625077,1.4028861679511009,0.6327227272727273,0.9690050661280456,0.5176261125252525,1.233751743100474,1.8894717036035211,0.7241195783880067,0.0410681818181818,0.053423905102151,0.0017747404040404,0.7059083964164178,0.9182871388834208,0.0715532833344639,0.0741363636363636,0.0901309653176471,0.003480209090909,0.0899203893058506,0.1093203266568049,0.4444916341069869,0.0672954545454545,0.0786365344191524,0.0027282555555555,0.5726731192408198,0.6691838216455862,0.114247152819319,0.0206903945894252,0.0292710041012387,0.000413527698566,0.1162416743014188,0.1644487982336836,0.0502994397825237,0.0366621928863062,0.0474592508203155,0.0010178274386331,0.0578022186984895,0.0748250385264594,news,llm,G4B,LV1,G4B,32.50005602044724,18.56111190366509,57.32211415128556,325.0005602044724,5.669723893063766,-0.3370333692068688,11,0.1195772775677475,0.0535815234791728,0.1296983636365457,1.195772775677475,9.219644274220718,-0.05517236828726,11,0.6990577743488922,0.1684852579421571,0.9095845817076296,6.990577743488922,7.6854620054849665,-0.4306723030168846,11
11years,4,55,0.1684368778745018,0.0225173083168488,0.0278457732458028,0.0003885027600553,0.1924228323618994,0.2379575072592163,0.0642386069686325,0.0150725405525278,0.0196799966498514,0.0002224445484614,0.0649189806836105,0.0847637674559752,0.0926924379204324,0.021004107815248,0.026612169282393,0.0003036803905728,0.1117223774719454,0.1415520643898256,0.0631015841058825,0.0183582104466579,0.0216529703849612,0.0002251723802212,0.0771992438692031,0.0910542422475369,0.1006787999249167,0.0233769160958955,0.0291237812314348,0.0005181610889085,0.1033934078475316,0.1288111305431225,0.0501482549727667,0.3601462003700105,0.4695359748366743,0.094988719743759,0.0586001388947423,0.0763991770931884,0.135873967222943,3.2212057173595636,4.099107462812687,8.901769989750559,0.1466954126267673,0.1866755225902408,0.052674064206632,0.0379741890643881,0.0467537356996564,0.0011904154186822,0.0579743736709821,0.0713779177580416,0.410918664454434,9.35200694133354,10.895778834514529,53.35964594686333,0.5260829402566167,0.6129254823702958,0.1000118205065409,0.0379741890643881,0.0467537356996564,0.0011904154186822,0.1100754753006391,0.1355246762608666,0.079949251460449,1.9858838421536025,2.3681513431214505,2.431422456273544,0.101821158129311,0.121420954873482,0.2310134531109789,51.77777777777778,65.88457921075141,2520.5946127946136,0.2382479526292795,0.3031583582858971,0.4977127471474148,0.0642909531791322,0.0790462578653753,0.0033682827729144,0.5513461628697267,0.677884660410223,0.1799464231223387,0.092286870928676,0.1111985251207524,0.0059831073771702,0.2146939176723855,0.2586895270944476,0.5003324019219132,0.2836166666666667,0.6101355682687797,0.1741643168215488,0.3400249514268236,0.7314849278875332,0.9486643281060128,0.0329814814814814,0.0456478063243155,0.0009789811447811,0.9999897913348847,1.384029408951133,0.0521658270944897,0.049074074074074,0.0647542362406592,0.001841569023569,0.059654637508544,0.0787155043261412,0.2873883348206637,0.0379803921568627,0.0528948272054842,0.0015882635746606,0.2738843977474501,0.3814354478831205,0.1340190417023702,0.0255468041148078,0.0310675930465518,0.0004909858937026,0.1545142644391277,0.1879055503737018,0.0667302557009242,0.0505739431938511,0.0632434929336713,0.0018990178216073,0.0774435201211999,0.0968443116798379,news,llm,G4B,LV1,G4B,28.321242910263237,18.00756856645175,49.9849620628289,283.21242910263237,5.66595266685702,-0.2781129842911616,11,0.0824847385285899,0.021441280735808,0.0688114909332271,0.8248473852858997,11.98705876154187,-0.6416774230510084,11,0.5626920090220634,0.0824196787294433,0.5568214275239608,5.626920090220634,10.10543023683926,-0.4803115698446785,11
