field,author_id,sample_count,Agreeableness_cv,Agreeableness_masd,Agreeableness_rmssd,Agreeableness_variance,Agreeableness_masd_norm,Agreeableness_rmssd_norm,Conscientiousness_cv,Conscientiousness_masd,Conscientiousness_rmssd,Conscientiousness_variance,Conscientiousness_masd_norm,Conscientiousness_rmssd_norm,Extraversion_cv,Extraversion_masd,Extraversion_rmssd,Extraversion_variance,Extraversion_masd_norm,Extraversion_rmssd_norm,Neuroticism_cv,Neuroticism_masd,Neuroticism_rmssd,Neuroticism_variance,Neuroticism_masd_norm,Neuroticism_rmssd_norm,Openness_cv,Openness_masd,Openness_rmssd,Openness_variance,Openness_masd_norm,Openness_rmssd_norm,average_word_length_cv,average_word_length_masd,average_word_length_rmssd,average_word_length_variance,average_word_length_masd_norm,average_word_length_rmssd_norm,avg_sentence_length_cv,avg_sentence_length_masd,avg_sentence_length_rmssd,avg_sentence_length_variance,avg_sentence_length_masd_norm,avg_sentence_length_rmssd_norm,content_word_ratio_cv,content_word_ratio_masd,content_word_ratio_rmssd,content_word_ratio_variance,content_word_ratio_masd_norm,content_word_ratio_rmssd_norm,flesch_reading_ease_cv,flesch_reading_ease_masd,flesch_reading_ease_rmssd,flesch_reading_ease_variance,flesch_reading_ease_masd_norm,flesch_reading_ease_rmssd_norm,function_word_ratio_cv,function_word_ratio_masd,function_word_ratio_rmssd,function_word_ratio_variance,function_word_ratio_masd_norm,function_word_ratio_rmssd_norm,gunning_fog_cv,gunning_fog_masd,gunning_fog_rmssd,gunning_fog_variance,gunning_fog_masd_norm,gunning_fog_rmssd_norm,num_words_cv,num_words_masd,num_words_rmssd,num_words_variance,num_words_masd_norm,num_words_rmssd_norm,polarity_cv,polarity_masd,polarity_rmssd,polarity_variance,polarity_masd_norm,polarity_rmssd_norm,subjectivity_cv,subjectivity_masd,subjectivity_rmssd,subjectivity_variance,subjectivity_masd_norm,subjectivity_rmssd_norm,vader_compound_cv,vader_compound_masd,vader_compound_rmssd,vader_compound_variance,vader_compound_masd_norm,vader_compound_rmssd_norm,vader_neg_cv,vader_neg_masd,vader_neg_rmssd,vader_neg_variance,vader_neg_masd_norm,vader_neg_rmssd_norm,vader_neu_cv,vader_neu_masd,vader_neu_rmssd,vader_neu_variance,vader_neu_masd_norm,vader_neu_rmssd_norm,vader_pos_cv,vader_pos_masd,vader_pos_rmssd,vader_pos_variance,vader_pos_masd_norm,vader_pos_rmssd_norm,verb_ratio_cv,verb_ratio_masd,verb_ratio_rmssd,verb_ratio_variance,verb_ratio_masd_norm,verb_ratio_rmssd_norm,word_diversity_cv,word_diversity_masd,word_diversity_rmssd,word_diversity_variance,word_diversity_masd_norm,word_diversity_rmssd_norm,domain,label,provider,level,model,ce_mean_distance,ce_std_distance,ce_net_displacement,ce_path_length,ce_tortuosity,ce_direction_consistency,ce_n_years,tfidf_mean_distance,tfidf_std_distance,tfidf_net_displacement,tfidf_path_length,tfidf_tortuosity,tfidf_direction_consistency,tfidf_n_years,sbert_mean_distance,sbert_std_distance,sbert_net_displacement,sbert_path_length,sbert_tortuosity,sbert_direction_consistency,sbert_n_years
BIOLOGY,1,5,0.1550921277514554,0.0327583961188793,0.0372494133164999,0.0004781645931622,0.2323398352548378,0.2641924995927125,0.0463124472819342,0.0120589956641197,0.014764882633494,0.0001192907499102,0.051133495895877,0.0626072093042738,0.1576286586555216,0.0386258214712142,0.0440743358529873,0.0008885022073203,0.2042601531748435,0.2330728577286018,0.0698288572593762,0.0233764722943306,0.0259162510498801,0.0002851854296346,0.0966607679903979,0.1071626504791706,0.1629049892437007,0.0472780093550682,0.0495760265653576,0.0009806585991629,0.2459431025476114,0.2578975289313823,0.0464075267281415,0.1765740032687086,0.2997714557152069,0.1096012632059053,0.0247518353298044,0.0420214390062111,0.1237149993919869,1.5750000000000002,1.757128339080558,6.495000000000001,0.0764563106796116,0.0852974921883766,0.0614180711765042,0.0543760214715187,0.0624400034864184,0.0018448221757677,0.0777546456605124,0.0892856853948132,0.7290486445695357,8.79799882971237,10.07806655066403,175.3188519937874,0.4844244977367021,0.5549059986772115,0.142851449684756,0.0543760214715187,0.0624400034864184,0.0018448221757677,0.1808484642965784,0.2076683515197307,0.1274006932691236,1.935505457997152,2.044885301098215,10.313633751742715,0.0767821624321464,0.0811212981576944,0.3396902574793477,36.75,48.65439342957632,914.0,0.4129213483146067,0.5466785778604081,1.0200024491778474,0.175324074074074,0.184735745119052,0.0107757892875514,1.7227339929489358,1.8152130533704185,0.1598363401563453,0.08359375,0.0879952243625833,0.0055857327884857,0.1787760168035135,0.1881891374567373,0.8952041557575561,0.5123000000000001,0.6511600686467193,0.245586767,0.92543083203873,1.1762709430375362,1.5914999127610217,0.027,0.0350071421284285,0.0007319999999999,1.5882352941176472,2.059243654613447,0.0596998885754975,0.0552499999999999,0.0815092019345054,0.0028192999999999,0.0621205306948504,0.091645156211497,0.6590503603339823,0.06925,0.0846684711093805,0.0038053,0.7398504273504275,0.9045776827925268,0.1387877135108137,0.0167221447528226,0.022316712817727,0.0004049100472615,0.1153356912385207,0.15392245056183,0.1356256755470083,0.1733915103534104,0.1762880019564857,0.0104567304389418,0.2299703190331064,0.2338119552047867,academic,llm,LMK,LV3,LMK,39.38664040511065,30.420508042691303,47.5345110296279,157.5465616204426,3.3143616755044563,-0.4463341451062306,5,0.1520199646978297,0.0286043930581087,0.1663414253611916,0.6080798587913189,3.655612890601016,-0.5496773674648662,5,1.03513283051979,0.1485231644211427,1.1099380457409758,4.14053132207916,3.730416610158643,-0.4393340156607275,5
BIOLOGY,2,5,0.2152329347312044,0.0313198268413543,0.0350780856356817,0.0007948741139617,0.2390996292782796,0.2677906654390864,0.101256287194387,0.0308478958904743,0.0362770150668253,0.0004315652486773,0.1503572286285447,0.1768195622719328,0.1237882441539589,0.0163630098104476,0.0220569336195539,0.0004380041602441,0.0967839796465987,0.1304624173199639,0.0921798030535917,0.026731364428997,0.0329917933421637,0.000591840060131,0.1012872368375258,0.1250084931062318,0.0861364601843095,0.0238267431656519,0.0288086532375527,0.0003477634614543,0.1100549874932066,0.1330662755590347,0.0308680742583991,0.2755492997267088,0.3345031823845886,0.0439660843786789,0.0405648573871931,0.0492437248160345,0.1124800047301183,2.8383699633699635,3.317754193528238,6.229529109474163,0.1279135989963353,0.1495174642334195,0.0406573171298615,0.0291475075677029,0.0367658031150764,0.0006709544378678,0.045750266280107,0.057708031419487,2.701457859631899,10.721557965613208,11.880305512838312,84.6086748207492,3.148825898416636,3.4891397127085018,0.0713772620112686,0.029147507567703,0.0367658031150765,0.0006709544378678,0.0803183528546717,0.1013111924140695,0.089649340794446,2.527197077972271,2.9586145679737936,4.521686182933585,0.1065457184650178,0.1247341244390655,0.0173161340258503,2.5,2.549509756796392,6.333333333333334,0.0172018348623853,0.0175424983265806,2.6046034891705787,0.078079750709061,0.0820032240204703,0.0022904797943866,4.249294229949015,4.4628194058381325,0.0795492812884821,0.0623363095238095,0.079328656099201,0.0023220142348828,0.1029069978770042,0.1309585682429278,,,,,,,0.0603448275862068,0.0104999999999999,0.0110679718105893,4.899999999999999e-05,0.0905172413793103,0.0954135500912872,0.0683222866949064,0.0315,0.0457875528937723,0.0029457999999999,0.0396525679758308,0.0576379064624525,0.4493723617503785,0.02525,0.028297526393662,0.0010237,0.3546348314606742,0.3974371684503096,0.1839681769478587,0.032260905685594,0.0429957104309616,0.0009382110859392,0.1937621657346931,0.2582364565829597,0.0987628717817711,0.0773166036545531,0.0799013317106161,0.0030487354657881,0.1382950406772375,0.1429183046950145,academic,llm,LMK,LV3,LMK,139.84525458024532,78.32852922195394,164.09729137250986,559.3810183209813,3.408837608727835,-0.3199805322617096,5,0.0896636916377387,0.0361024271618543,0.0925510016777474,0.3586547665509551,3.8752121538322424,-0.3091710284014179,5,0.9711735633629496,0.0595447727585708,1.0625487299009584,3.884694253451798,3.656015149360628,-0.4267792290357456,5
BIOLOGY,3,5,0.0918233743656317,0.0172769327958425,0.018555613267095,0.0001552380230209,0.127327097929316,0.1367506845987425,0.0684964477561748,0.02305144444108,0.0248992291169079,0.0002517651056079,0.0995103892492083,0.1074870595533334,0.0663382246088717,0.0161592960357666,0.017704175391886,0.0001414529466613,0.090132264446976,0.098749191468811,0.0513542959368611,0.0126778818666935,0.0145076038874354,0.0001557496319654,0.0521686941105384,0.059697886243033,0.0591799988447657,0.016417309641838,0.0198390343579328,0.0001447789893459,0.0807465863999071,0.0975759327698348,0.0478794183628984,0.4682222949801784,0.4928951876755158,0.1194112233784365,0.0648751509582611,0.0682937357957362,0.1717071582070747,5.271428571428572,5.62591489158403,9.926160997732426,0.2872936779819371,0.3066132376291514,0.0927918090208992,0.0938024538604459,0.0989916663101199,0.0040978572505793,0.1359707297479245,0.1434927185079298,1.111377758478442,11.216811641133267,13.188360531405078,90.7199217552207,1.3088196140056791,1.53886732632495,0.2064134518455566,0.0938024538604459,0.0989916663101199,0.0040978572505793,0.3024640641600934,0.3191965719221361,0.0219713007534148,0.5195632545689763,0.7077446728047629,0.2717945818795019,0.0218964545495022,0.0298271652670627,0.333156079597508,59.75,61.03482612410721,1200.5,0.5745192307692307,0.5868733281164155,0.84532493629116,0.2392857142857143,0.2503328283372172,0.0199060374149659,1.4336661911554924,1.4998543209933128,0.263801756102812,0.23757215007215,0.2631548883279599,0.0244744589037405,0.4006052725627513,0.4437440825148345,0.6864911554568889,0.3316333333333333,0.4540026027825538,0.1762086825,0.5423497826294343,0.7424712421318187,0.8877722066173245,0.0319999999999999,0.0401081870279207,0.0006069166666666,1.153153153153153,1.4453400730782235,0.1020246377879893,0.07725,0.0931517579007503,0.0076841999999999,0.0899092178770949,0.1084168504431451,0.7325832380637995,0.07375,0.0844556096419888,0.0038775,0.8676470588235294,0.99359540755281,0.1730366192964009,0.0463789269515982,0.0483406604880613,0.0007812157653657,0.2871264611792533,0.2992713218977677,0.0593958662625934,0.0717109657124155,0.0733237874941997,0.0019622483318766,0.0961534358510463,0.0983159831573519,academic,llm,LMK,LV3,LMK,61.49918653387917,12.27178959014652,16.504774128799056,245.99674613551667,14.904581196678045,-0.9810973073318164,5,0.1114057636085121,0.0168409407253046,0.1007176260663157,0.4456230544340486,4.424479327388395,-0.7531021539967792,5,0.8059412064122683,0.1603616474841453,0.8184134340313323,3.223764825649073,3.939041921354451,-0.496288475461166,5
BIOLOGY,4,5,0.1645937235993981,0.0186874518791834,0.0207857652289789,0.0005017310185357,0.1373181304828483,0.1527368439716614,0.0783341017357672,0.0293644033372402,0.0294974647698486,0.0002609886279985,0.1423840219114884,0.1430292188091917,0.0900152607253203,0.0132551230490207,0.0141745819548355,0.0002837909492183,0.0708272919597778,0.0757403194832735,0.0750220391500186,0.0124299637973308,0.0175374930638578,0.0003351683878732,0.0509362775015869,0.0718662280878597,0.0753267043206534,0.0119123458862304,0.0142640309822786,0.0002934137241087,0.0523848916456059,0.0627264960716047,0.0618236153531054,0.6425394232921202,0.7282019077691921,0.1681262863598293,0.0968804990804295,0.1097964758248405,0.1550371663499427,3.8824404761904767,4.242918874978466,10.181873582766444,0.1886369552014345,0.2061515952790532,0.0756407358809521,0.0885756255211048,0.090758115105807,0.002370008952196,0.1376242546930816,0.1410152948432693,73.64317493777567,15.244137883235489,19.240049725655968,159.98619032837678,88.75526470960821,112.02048416949764,0.1365976095282987,0.0885756255211047,0.0907581151058069,0.002370008952196,0.248532011028765,0.2546558009805065,0.0889658059594768,2.510097795311652,2.5970245960022216,4.4671575870390345,0.1056569629770394,0.1093159525906834,0.2547456239579565,51.0,56.75972750698039,1160.9166666666667,0.3813084112149533,0.4243717944447132,0.882042377433775,0.1169345238095238,0.1390844147835387,0.0150180600971344,0.8416378991724845,1.0010620546651434,0.3018614893452207,0.1808357590685176,0.2367138903232954,0.0210398912109286,0.3763312465197121,0.492617355509555,0.168366982935279,0.19455,0.2315236273039968,0.021249515,0.2247054747054748,0.2674100569461733,1.1410763186369393,0.01475,0.0158981130955846,9.63e-05,1.7151162790697676,1.848617801812168,0.0471576886768786,0.03,0.038111678000319,0.0017198,0.0341141687514214,0.0433382738234239,0.4154904742393903,0.03025,0.0438263619297792,0.0021655,0.2700892857142856,0.3913068029444571,0.2465086528843351,0.0580340362676779,0.0594154712906397,0.0014372216414913,0.3773575739185625,0.3863401469449592,0.2135963304631465,0.2217189440378355,0.2244433380899662,0.0161220225424583,0.3729811012102576,0.3775641443873033,academic,llm,LMK,LV3,LMK,164.3867224799151,94.97854642984908,49.69035902470663,657.5468899196604,13.232886677126247,-0.9374435049196312,5,0.1546556015592196,0.0609905107369878,0.2474943928816628,0.6186224062368787,2.499541096806453,0.0029805612413936,5,1.2916884951053262,0.0746481269152541,1.283730564144195,5.166753980421305,4.024796265457577,-0.5115181475433889,5
BIOLOGY,5,5,0.0531596798069379,0.0086214933544397,0.0099020091671893,3.741774433487215e-05,0.0749248794002866,0.0860531710889904,0.0594770176092343,0.0135475471615791,0.0156259425906821,0.0001847355262905,0.0592836102986755,0.0683785987269078,0.0414842221698797,0.006494790315628,0.0078253973345519,4.504719198816799e-05,0.0401434065446228,0.0483677057007113,0.0269421358386935,0.0079432353377342,0.0096141439079526,4.911042267057299e-05,0.0305381423567253,0.0369620290493432,0.0651851987167733,0.0176628418266772,0.0202241958823569,0.0002336838247211,0.0753173875144798,0.0862394405944115,0.0775919257445619,0.5591345136160524,0.7316522014544112,0.264902426724475,0.0842926801960912,0.1103006942517457,0.1640824705069506,4.09375,4.690358161132817,13.922700538548751,0.1800204167102921,0.2062559342137769,0.0811962640786629,0.065686373712773,0.0773139618900589,0.0032141605310481,0.0940757203211751,0.1107286982760753,38.29840561603258,13.236727238459231,16.08414018852029,127.14899069555666,44.95777977128609,54.62885344535948,0.1878693518354372,0.065686373712773,0.0773139618900589,0.0032141605310481,0.2176694309859937,0.2562005655156066,0.0759310792610741,2.2284464535430955,2.353483349628514,3.177167770300219,0.0949296111087773,0.1002560590028989,0.3678859853903387,58.25,80.11710179481032,3774.5,0.3488023952095808,0.4797431245198223,0.5050842084897955,0.0309821428571428,0.0337435261339799,0.0013648549835227,0.4235766269808342,0.4613292582173872,0.1951031803299763,0.1253238518727649,0.1470848002748889,0.0085240457763716,0.2648348882732282,0.3108202155088365,1.682457246605874,0.9618,0.9814510312117802,0.2899504166666666,3.0051554444618023,3.066555323267553,0.2032283817480447,0.01875,0.0198934662640777,0.0001745,0.2884615384615385,0.3060533271396579,0.0322628195383569,0.018,0.0204083316319585,0.0007702,0.0209253661939084,0.0237251007114142,0.3246489226671375,0.02825,0.030704234235688,0.0005897,0.3776737967914438,0.410484414915616,0.1164620886136269,0.0202609578573472,0.0237580465231478,0.0002143046268852,0.1611865403347509,0.1890077138080405,0.1524248645702313,0.0806478289921998,0.1216302127217773,0.0098930162729585,0.1235902290012441,0.186394426627509,academic,llm,LMK,LV3,LMK,61.19444537696528,54.42437127222132,76.08337395489254,244.7777815078611,3.2172308979486406,0.0822613925933575,5,0.0841070149628731,0.0231648426350842,0.0761331749233957,0.3364280598514925,4.418941679366481,-0.7141715018449406,5,0.6872936881828522,0.0799545857190605,0.6690841235019515,2.7491747527314088,4.108862632014598,-0.5589403291027457,5
BIOLOGY,6,5,0.2340644703956179,0.0461035321156183,0.0539634130285121,0.0011209630160115,0.3223102020666424,0.377258699264243,0.1021211679997072,0.0252201072871684,0.0301924980097947,0.0004618833509784,0.1198385509716005,0.1434658929285214,0.1122998642782563,0.0302950988213221,0.0319369168262422,0.0004626500444343,0.1581704319936673,0.166742348679756,0.1203104303518983,0.0335344970226287,0.0357264486620293,0.0007564504183244,0.1466914641676744,0.1562798171747714,0.2028650302133094,0.0568542927503585,0.0585406258469558,0.0017010678404267,0.2796466585322906,0.2879411494638106,0.056666479951814,0.4785961720879408,0.5843663717970438,0.1637402940985648,0.0670220447354578,0.0818339790341702,0.050963249192237,1.770833333333334,1.881802475169899,1.2827222222222232,0.0796835158242088,0.0846768775387685,0.0553658920197261,0.034368358488527,0.039525486946036,0.001434375633311,0.0502423149520192,0.0577814027526973,0.621569851221215,8.813645903792917,9.88213039007137,102.54279476724736,0.5409946429203674,0.6065798036393162,0.1198714907242739,0.034368358488527,0.039525486946036,0.001434375633311,0.1087785452565495,0.1251012605673854,0.0784038655311457,1.286845565383696,2.0092567688343324,4.473176729422061,0.0477041186969065,0.0744843250592052,0.2378200758329011,30.75,35.58440669731617,597.6999999999999,0.299124513618677,0.3461518161217526,0.7508075061940583,0.0958333333333333,0.1286953767623374,0.0141319444444444,0.605263157894737,0.8128129058673947,0.2998477090468956,0.1111111111111111,0.146110602574652,0.0238288751714677,0.2158273381294964,0.2838119618356551,0.0910633548872875,0.0950749999999999,0.1161493758054687,0.0065948169999999,0.1066126174617057,0.1302444277797985,,0.0,0.0,0.0,,,0.0890622041017542,0.07375,0.0946189727274609,0.0057877,0.0863380941231561,0.1107691087888796,0.4547660240380252,0.0426666666666666,0.0513874173963497,0.0029286666666666,0.3585434173669468,0.4318270369441154,0.2042401069924256,0.0201437096577761,0.0258397378403645,0.0008212901902313,0.1435595752258058,0.1841538550411397,0.1187284043612511,0.0991160946926228,0.1145690669608115,0.0068634752036201,0.1420452706476642,0.1641912362948466,academic,llm,LMK,LV3,LMK,32.857523814726335,17.099950613386852,23.310133074888565,131.43009525890534,5.6383245362289145,-0.1512533918990296,5,0.1116935524358194,0.0149411369140349,0.1071905827071741,0.4467742097432779,4.168036020139817,-0.6711225251125975,5,1.0188811848937431,0.0469016367451942,0.7663274211394199,4.0755247395749725,5.3182551310968975,-0.6552208220803253,5
BIOLOGY,7,5,0.1539904651936205,0.0246873386204242,0.0309234969571586,0.000498640603897,0.1702449683512369,0.2132497893647225,0.0695710063152469,0.0250053368508816,0.0270394919999351,0.0002724745571864,0.1053896632776897,0.1139629901435411,0.1171485308275827,0.0214870423078537,0.0286920634089001,0.0005395813957442,0.1083639935579993,0.1447005376478142,0.0823055734912808,0.0151614472270011,0.021918392559087,0.0003534604859901,0.0663742258593632,0.0959549782028812,0.1390719169791236,0.020638421177864,0.0265117562138327,0.0006442283708402,0.1130826530052046,0.1452640055482045,0.0599256547694474,0.7382579295224536,0.7908306497642765,0.1774776018314832,0.1050144670133297,0.1124927425249888,0.1204459395651338,3.1785714285714297,3.864447815160632,7.387868480725624,0.1408525005275375,0.1712458411444888,0.0602298296699387,0.0507307401873261,0.0569234055276514,0.0015874124541151,0.0766898595315979,0.0860513360904277,0.9135658565385884,19.464749124749112,22.89072132763968,184.832265396115,1.3079760063481605,1.5381916341519104,0.1177044490604729,0.0507307401873262,0.0569234055276514,0.0015874124541151,0.1498715456138359,0.1681662584959406,0.0564319294485585,1.3804096804096808,1.8532203787200363,1.8957244561247015,0.056577700085538,0.0759563977764278,0.3389131904079608,57.0,70.53013540324447,1864.3,0.4474097331240188,0.5536117378590618,0.4471203719968008,0.0906700937950938,0.1081265804058134,0.0053330957612613,0.5551352843732746,0.6620140936165987,0.0666617584029458,0.060051406926407,0.0632963963280964,0.0015511803512344,0.101640970844146,0.1071333296421818,0.2135485296795874,0.1371,0.1902265097193343,0.021489368,0.199720304169216,0.2771123003806985,0.6808095145089962,0.01075,0.0119268604418765,9.880000000000002e-05,0.7363013698630138,0.8169082494436004,0.0274336434329827,0.0267499999999999,0.028209041103873,0.0006256999999999,0.0293375740293923,0.0309377507171233,0.3356770886147705,0.02325,0.0253919278511892,0.0006137,0.315040650406504,0.3440640630242445,0.1851961563133028,0.0414245342612471,0.0437159821510833,0.0008316183557442,0.2660281349791803,0.280743800934304,0.2121544275305517,0.2075985849202001,0.237589207437206,0.0213783871433789,0.3012236174633027,0.3447397320265183,academic,llm,LMK,LV3,LMK,62.072417534764575,40.7997081961613,8.228012035783092,248.2896701390583,30.176143284582302,-0.8710934761015873,5,0.0758731720921843,0.0229246926080201,0.0726224867130553,0.3034926883687375,4.179045666225836,-0.49082675079156,5,0.861107031153768,0.1109325686059634,0.6905487296524544,3.444428124615072,4.987958092904775,-0.544365373519622,5
BIOLOGY,8,5,0.1844503027874169,0.0257174782454967,0.030317963640906,0.0005700576206449,0.1986773578131991,0.2342178674344398,0.0950991796956149,0.0216627903282642,0.0230349528831067,0.0003926679262231,0.1039629160891944,0.1105481259531193,0.1000011625152241,0.0216292664408683,0.0242386366739963,0.0003088182803905,0.1230822251543056,0.1379309531693228,0.0459606230042159,0.0181405022740364,0.020750906607031,0.0001362370365531,0.0714311464544439,0.081710033521553,0.0739162323997318,0.0216811373829841,0.024059820310785,0.0002953375086525,0.0932529501651191,0.1034839263637627,0.0585406017634768,0.3692165593027661,0.4197851251627484,0.1540760675018584,0.0550643808780272,0.0626060977940508,0.2499269709675397,7.59469696969697,8.813719192571865,37.7538567493113,0.308917786268951,0.3585020748858271,0.0716453313032628,0.0288935202728306,0.0463756428724996,0.0021951360985408,0.0441832468468602,0.0709164704532123,0.9102442431189962,8.817624325322441,9.291160838625862,41.03199849853086,1.252991709870834,1.3202816400832589,0.1353906377881629,0.0288935202728306,0.0463756428724996,0.0021951360985408,0.083494595688691,0.1340132844623829,0.1043239661609079,3.697875327542171,4.026525402605591,6.263779865076561,0.1541409784219976,0.167840316458472,0.442942361045158,83.0,83.0,3444.5,0.6264150943396226,0.6264150943396226,0.6768906761002663,0.1414393939393939,0.1538499225020181,0.0168091054844593,0.7384423867970092,0.8032366430359998,0.0914141775945254,0.0726463886990202,0.0886340884013844,0.0033639920776121,0.1144985809997245,0.1396969282562497,,,,,,,0.1889822365046136,0.021,0.0252388589282479,0.000343,0.2142857142857143,0.2575393768188564,0.0601772564191364,0.05275,0.0650557453266043,0.0021728,0.0680996643428867,0.0839862449349398,0.228370046026149,0.01575,0.0185674446276271,0.0004687,0.1661392405063291,0.1958591205445901,0.0529542352870517,0.0076483929709393,0.0106963316538646,6.812720718815263e-05,0.0490693834942575,0.0686238798005677,0.1689499675333527,0.1008832602102232,0.1369463442826579,0.0100659840169124,0.1698826798162852,0.2306112224099587,academic,llm,LMK,LV3,LMK,102.45257213478467,86.27494780895684,84.2875191998685,409.8102885391387,4.862051848594188,-0.4467031097011182,5,0.0903398648418589,0.0269403261608371,0.1601575060908416,0.3613594593674356,2.2562755139460764,-0.4084692106245293,5,0.4991076399659382,0.1547850874962763,0.7687959986810761,1.9964305598637528,2.5968274591553167,-0.2734131836436504,5
BIOLOGY,9,5,0.1531205775223265,0.0248298719525337,0.0251476927876833,0.0004215794730468,0.1851690123011767,0.1875391642796439,0.1151629439848689,0.0200000181794166,0.0235946130693299,0.0005306553819642,0.099985463063771,0.1179558084589837,0.1147467387837757,0.0197218768298626,0.0237216161720194,0.0004188084845515,0.1105810877832428,0.1330077326264667,0.0782058722337809,0.0220960080623627,0.0254368139849095,0.0004220608391811,0.0841134903553774,0.0968310294670682,0.177615578811297,0.0437770038843154,0.0486652994691368,0.0015947725148029,0.1947052757310891,0.2164467576793026,0.045872510842345,0.2238873444569566,0.3061666060340195,0.106143642025766,0.0315235460278418,0.0431085424721586,0.1450152796119483,2.0083333333333337,2.2356506168351875,9.055211805555553,0.0967832617163969,0.107737871579544,0.0386301784584041,0.0270246338708435,0.0331161779501498,0.0007349759697901,0.0385079113476425,0.0471878675867263,0.8388054526735248,8.545221440151089,11.378631684785525,65.818822518271,0.8835060181256412,1.1764574671297654,0.0909118874217716,0.0270246338708435,0.0331161779501498,0.0007349759697901,0.0906241451888201,0.1110514700401196,0.0483068655648976,1.350011220039664,1.654125100850426,1.2207549389583563,0.0590244558183989,0.0723207574010993,0.4826722834141398,48.0,56.938563381947034,4324.916666666667,0.3522935779816514,0.4178977128950241,0.3892721756937649,0.0480740093240092,0.055458117105787,0.0026892093337897,0.3608705161854766,0.4162997766996085,0.1162468073308061,0.0493589743589743,0.0567042004841426,0.0031476017240119,0.1022721235411833,0.1174914809826037,0.9178393410660584,0.414925,0.6096998749384814,0.276092097,0.724785145332588,1.0650151532603436,1.7320508075688774,0.009,0.0127279220613578,0.000108,1.4999999999999998,2.1213203435596424,0.0194097229957684,0.0172499999999999,0.0196913686675151,0.0003256999999999,0.0185523768552376,0.0211780691197195,0.414078343791861,0.0202499999999999,0.0274545078265846,0.0007066999999999,0.3154205607476634,0.4276403088253067,0.0887321340043425,0.0127304467124442,0.0142631127103556,0.0002093599628637,0.0780688448702265,0.0874678445072029,0.2305469902860537,0.1454027439409559,0.2011092687815658,0.0197104904865909,0.2387719704999649,0.3302500014186863,academic,llm,LMK,LV3,LMK,142.952886318586,100.18333439768084,144.4324660456286,571.811545274344,3.959023624880152,-0.3639448312459239,5,0.1430589566991682,0.0365280547124637,0.1600088998905159,0.5722358267966728,3.576274989630065,-0.359093226979015,5,0.6918460049455477,0.1508729984410598,0.6648181044865434,2.767384019782191,4.162618317862319,-0.490354562017886,5
BIOLOGY,10,5,0.330436143469774,0.0569262728095055,0.0593651216876797,0.0022245100885826,0.3988256711958486,0.415912255171546,0.0789402539585978,0.0235400274395942,0.0272730260035825,0.0003047524177379,0.1064466269262746,0.1233270280420698,0.1546693698993314,0.0199956446886062,0.021861044187186,0.0008534814869877,0.1058626288956407,0.1157385842817052,0.0768815206641817,0.011391095817089,0.0138567677817656,0.0003511791370804,0.0467329413410124,0.0568485707011434,0.1290555267521862,0.0297956665356954,0.0310909776779476,0.000826593401891,0.1337469064885292,0.1395613042973116,0.0615581536329555,0.6749638368739468,0.7492456672650631,0.2192724806019489,0.0887307240044569,0.0984958110074972,0.1329886763998865,3.2180555555555546,3.3617618745584226,6.328015432098761,0.1701274671052631,0.1777247231615707,0.0619663238067404,0.0498826291079811,0.0526587148286525,0.0018062979201926,0.0727294622456449,0.0767770280059656,0.4912015893321989,13.3417959892683,14.385874692797955,77.61993490007309,0.7438535188057809,0.8020646935348368,0.1352941621716937,0.0498826291079812,0.0526587148286525,0.0018062979201926,0.1587938585869768,0.1676311105770304,0.0489948093388944,1.2295639864142087,1.311973038395435,1.3439381816232214,0.0519650751901191,0.0554479297872513,0.2798243078347132,18.75,30.80178566252288,703.7,0.1977848101265822,0.3249133508704945,0.5168279637218921,0.0645604395604396,0.0751371376753635,0.0037301740346039,0.5463210507962343,0.6358228086442482,0.1042591002574415,0.0837492368742368,0.1025699562927667,0.0041741964304349,0.1351476162445599,0.1655189421259122,0.258572024983392,0.253775,0.2783273657044884,0.029104582,0.3846357876868047,0.4218487461039867,1.703590978557418,0.0335,0.0424794067755188,0.0006529999999999,2.2333333333333334,2.8319604517012595,0.0333741777092737,0.042,0.0469627511970923,0.0009166999999999,0.0462962962962963,0.0517667010549959,0.2110867028110657,0.0215,0.0231408729308122,0.0002696999999999,0.2763496143958868,0.2974405261029854,0.1456274251277632,0.0273653414741321,0.0283716725250057,0.000647060904845,0.1566648120970525,0.1624259923527991,0.0841446923607612,0.0615672536710257,0.0800455104652411,0.0039482591209495,0.0824467773479422,0.1071916316796166,academic,llm,LMK,LV3,LMK,26.634945965156547,21.447296725928865,57.17974788753259,106.5397838606262,1.8632433299667623,-0.3669586167580023,5,0.0973653875060976,0.0441408683632937,0.0646780249384657,0.3894615500243907,6.0215436447684025,-0.3831021535073787,5,0.8364272700014105,0.2100054759998329,0.6568409704909585,3.345709080005642,5.093636405635412,-0.5103771472461675,5
