field,author_id,sample_count,Agreeableness_cv,Agreeableness_masd,Agreeableness_rmssd,Agreeableness_variance,Agreeableness_masd_norm,Agreeableness_rmssd_norm,Conscientiousness_cv,Conscientiousness_masd,Conscientiousness_rmssd,Conscientiousness_variance,Conscientiousness_masd_norm,Conscientiousness_rmssd_norm,Extraversion_cv,Extraversion_masd,Extraversion_rmssd,Extraversion_variance,Extraversion_masd_norm,Extraversion_rmssd_norm,Neuroticism_cv,Neuroticism_masd,Neuroticism_rmssd,Neuroticism_variance,Neuroticism_masd_norm,Neuroticism_rmssd_norm,Openness_cv,Openness_masd,Openness_rmssd,Openness_variance,Openness_masd_norm,Openness_rmssd_norm,average_word_length_cv,average_word_length_masd,average_word_length_rmssd,average_word_length_variance,average_word_length_masd_norm,average_word_length_rmssd_norm,avg_sentence_length_cv,avg_sentence_length_masd,avg_sentence_length_rmssd,avg_sentence_length_variance,avg_sentence_length_masd_norm,avg_sentence_length_rmssd_norm,content_word_ratio_cv,content_word_ratio_masd,content_word_ratio_rmssd,content_word_ratio_variance,content_word_ratio_masd_norm,content_word_ratio_rmssd_norm,flesch_reading_ease_cv,flesch_reading_ease_masd,flesch_reading_ease_rmssd,flesch_reading_ease_variance,flesch_reading_ease_masd_norm,flesch_reading_ease_rmssd_norm,function_word_ratio_cv,function_word_ratio_masd,function_word_ratio_rmssd,function_word_ratio_variance,function_word_ratio_masd_norm,function_word_ratio_rmssd_norm,gunning_fog_cv,gunning_fog_masd,gunning_fog_rmssd,gunning_fog_variance,gunning_fog_masd_norm,gunning_fog_rmssd_norm,num_words_cv,num_words_masd,num_words_rmssd,num_words_variance,num_words_masd_norm,num_words_rmssd_norm,polarity_cv,polarity_masd,polarity_rmssd,polarity_variance,polarity_masd_norm,polarity_rmssd_norm,subjectivity_cv,subjectivity_masd,subjectivity_rmssd,subjectivity_variance,subjectivity_masd_norm,subjectivity_rmssd_norm,vader_compound_cv,vader_compound_masd,vader_compound_rmssd,vader_compound_variance,vader_compound_masd_norm,vader_compound_rmssd_norm,vader_neg_cv,vader_neg_masd,vader_neg_rmssd,vader_neg_variance,vader_neg_masd_norm,vader_neg_rmssd_norm,vader_neu_cv,vader_neu_masd,vader_neu_rmssd,vader_neu_variance,vader_neu_masd_norm,vader_neu_rmssd_norm,vader_pos_cv,vader_pos_masd,vader_pos_rmssd,vader_pos_variance,vader_pos_masd_norm,vader_pos_rmssd_norm,verb_ratio_cv,verb_ratio_masd,verb_ratio_rmssd,verb_ratio_variance,verb_ratio_masd_norm,verb_ratio_rmssd_norm,word_diversity_cv,word_diversity_masd,word_diversity_rmssd,word_diversity_variance,word_diversity_masd_norm,word_diversity_rmssd_norm,domain,label,provider,level,model,ce_mean_distance,ce_std_distance,ce_net_displacement,ce_path_length,ce_tortuosity,ce_direction_consistency,ce_n_years,tfidf_mean_distance,tfidf_std_distance,tfidf_net_displacement,tfidf_path_length,tfidf_tortuosity,tfidf_direction_consistency,tfidf_n_years,sbert_mean_distance,sbert_std_distance,sbert_net_displacement,sbert_path_length,sbert_tortuosity,sbert_direction_consistency,sbert_n_years
10years,1,49,0.2327558159239098,0.0298875757389598,0.0368975761916075,0.0008267641785217,0.241935949565281,0.2986809706662596,0.1002767281246658,0.0212694400300582,0.0250428816115023,0.0004723470179955,0.0981353831398951,0.1155457209216,0.12135701976692,0.0247767475691247,0.0323239610147755,0.0005149439034688,0.1325040761558223,0.1728659736315402,0.0876163890960707,0.0266048243890206,0.0316057470284323,0.0004567225745748,0.1090735650791226,0.1295761796797527,0.1164300234641869,0.02989510082184,0.0360068790093425,0.0006687054145033,0.1346007833991363,0.1621186746048622,0.0512458753120372,0.3094128035722928,0.3886801700671778,0.0905510987284483,0.0526926856500864,0.066191837517114,0.1220554623413272,3.2894086806678424,4.152259421866542,8.02605792535506,0.1417176393294227,0.1788918496532964,0.0418517247668033,0.0251431568392379,0.0336413233507207,0.0006697045053015,0.0406622639096824,0.0544057525116814,0.3878787646274151,10.376834494445832,12.219328197026368,76.70644081396729,0.459562917416555,0.5411621548075682,0.0678057361823599,0.0251431568392379,0.0336413233507207,0.0006697045053015,0.0658786407155284,0.0881450435356002,0.0893542179049726,2.135848660307485,2.6321667653154126,2.92415212423578,0.1116054886742522,0.1375398283476044,0.4792465377944663,188.58333333333337,262.85158993875865,43342.496598639445,0.4341155375990478,0.6050797663722246,0.6940917466319936,0.0577110689686639,0.0714134439468426,0.0028394999642374,0.75171820011263,0.930199119630127,0.1687370644751347,0.0657442149308067,0.082821424791179,0.0046655294562937,0.1624117946179577,0.2045986289030671,2.999570401008145,0.90176875,1.238167981417842,0.7530771928486394,3.116983426330232,4.279754734339787,0.6076854867388576,0.0506170212765957,0.0636080083276017,0.0017613364361702,0.7329161451814769,0.9210209350602973,0.0598140105584951,0.0581702127659574,0.0698445081531034,0.0023863812056737,0.0712251980196407,0.085519524293377,0.4126972299894124,0.0498043478260869,0.0607569999545588,0.001967080481036,0.4634338443528186,0.5653492373518639,0.1433823558681049,0.0240058515529941,0.0303725169501261,0.0005032068224148,0.1534403455098199,0.1941347293822179,0.109154278645378,0.0579637434187988,0.0742473477346579,0.0042270164392842,0.0973150972169488,0.124653575437564,news,llm,DS,LV2,DS,139.30130295410925,115.99007311064456,202.61615386940204,1253.711726586983,6.187619805452797,-0.5050164112450606,10,0.1308475819885988,0.0647533623831932,0.1201248833434826,1.1776282378973892,9.803366339429465,-0.5364387127064322,10,0.6204910395922707,0.0653484383605102,0.5686154605059044,5.584419356330437,9.821082513939928,-0.4907047775003691,10
10years,2,49,0.2014217563909567,0.0295960223952004,0.0387540188520277,0.0007255899736637,0.2213064590825279,0.2897860588438605,0.1012485962457174,0.0225792964722247,0.0277591080282924,0.0004219112880814,0.1112983803101591,0.1368308249198194,0.1041141109644223,0.0239869216457009,0.0298895957806414,0.000395235241981,0.1256192743373521,0.1565315211205477,0.0846360257348511,0.0227897095804413,0.0286856912995147,0.0004268026106795,0.0933642298499054,0.1175187189831432,0.1109165699986709,0.0257108993000454,0.0325835790914873,0.0006061781512225,0.1158280003872354,0.1467895295136428,0.0364436088214789,0.2294532101616392,0.2972574085081344,0.046516707622295,0.0387713595510131,0.0502284272089825,0.1296472681430877,3.5033405004569236,4.320458117472955,9.844392151292068,0.1447608975025951,0.1785248663743034,0.0408681730015937,0.0306026115650548,0.0370588574917944,0.0006484888874123,0.0491125454638037,0.0594738399869344,0.301806109140958,6.291839156683702,7.7456024152691425,36.193949080887606,0.3156368153185929,0.388566398186211,0.0675676547837789,0.0306026115650548,0.0370588574917944,0.0006484888874123,0.0811981371744102,0.0983285425738552,0.0843465315056159,1.615512966595574,2.0160592281131855,2.76065028639999,0.0820109757570138,0.1023445728386316,0.3526131380859829,149.75,201.30139095396237,20462.09948979592,0.3691392494214709,0.4962153212971202,0.7093592361748465,0.0493042797872458,0.0582110231359797,0.0024910476341591,0.7007447148475746,0.8273331845516515,0.1784949603695878,0.0789637451089799,0.0939921820188019,0.0048615597856074,0.2021463393993612,0.2406189764813794,25.962001560836853,0.7404833333333333,1.0626785677397157,0.781139047916667,21.751503706812148,31.21590421392368,0.516224715907683,0.0371914893617021,0.0468392452289425,0.0017367548758865,0.460694577899794,0.5802022634810954,0.0570624407764499,0.0410416666666666,0.0526553257831848,0.0021744030612244,0.0502233071941128,0.0644351172113295,0.3740163843270652,0.038375,0.0475780061232778,0.0013418086734693,0.3918264221712856,0.4857933527902929,0.1110787358444136,0.0211599949076063,0.0267564996807223,0.0003257141946921,0.1302351290033232,0.1646803887624584,0.0944655612137485,0.0720776187900583,0.0845092994976269,0.0031832754124806,0.120680425335345,0.1414949380871108,news,llm,DS,LV2,DS,49.65337989662266,38.98919210327033,163.58074512226702,446.88041906960393,2.731864430227329,-0.2612706070991785,10,0.1135324472595336,0.0324389470298116,0.1755156846145721,1.0217920253358026,5.82165649514248,-0.243791234044989,10,0.5482380554162337,0.0343003743838449,0.6893219033610567,4.934142498746104,7.157965639402687,-0.3880421717070313,10
10years,3,48,0.1744078511152478,0.0238275591363298,0.0292423446653775,0.0005306388509894,0.1804039595405317,0.2214005527674725,0.0774067730647919,0.0166702330746549,0.0212736614952223,0.0002676997995275,0.0788672344067951,0.1006461541551807,0.0996688630959134,0.0210821155620657,0.0266667139017851,0.0003532039353855,0.1118049230538867,0.1414217604069023,0.0728996174417222,0.0189820283904988,0.0245107875764251,0.0003194039695212,0.0774279415020389,0.0999798223664161,0.0900410432840798,0.0205376474781239,0.0264742743788013,0.000398003046649,0.092693229854133,0.1194872004122932,0.0405046945132833,0.2487917884679923,0.3348357991146324,0.057454478502082,0.0420416216635676,0.0565816101587562,0.1257806036301885,2.9795080291907703,3.71525393313285,9.639796025507785,0.1207047365418381,0.1505110047669938,0.0409180030494156,0.0295536355643008,0.036371382009356,0.0006550146476253,0.0472497851433125,0.0581498672665272,0.3762752814151042,8.734320275406924,11.006965887604345,56.43370307331152,0.43748737802747,0.5513203654512753,0.0683355294179717,0.0295536355643008,0.036371382009356,0.0006550146476253,0.0789099868523468,0.0971137804658743,0.0882462051432731,1.9771504240258255,2.4848809054793395,3.0928394170334697,0.0992103689868281,0.1246875040589773,0.3972227328275435,153.4468085106383,205.83540212013443,28132.44680851064,0.3634027436604815,0.4874728291773462,0.6946019517014742,0.0697463213962486,0.090919116480984,0.0033433022510374,0.8378561959478098,1.092203051698013,0.1610894735430653,0.0770552946574934,0.0945553748779696,0.0047019898927867,0.1810209343031256,0.2221327214421056,29.30381013477211,0.882285106382979,1.1931107141293351,0.7867507332579791,29.148382618475456,39.417244323909486,0.5522395640843931,0.0553478260869565,0.0671082836848807,0.002052737280296,0.6746233988814723,0.8179692254121878,0.0582926314228053,0.0539333333333333,0.0672221854912663,0.0022953879227053,0.0656210049285405,0.0817896297669281,0.3969874000031205,0.0377826086956521,0.0495641876323235,0.0014834995374653,0.389426010678871,0.5108589514735102,0.1118064009184705,0.0188250921426557,0.0246046933070034,0.0003391358293292,0.1142922916551076,0.1493818336833803,0.1002182110194053,0.0618634145760439,0.0743138215483463,0.0036108637315969,0.1031751202620674,0.1239397716393359,news,llm,DS,LV2,DS,132.13204125053244,70.12892406634019,30.708310459472273,1189.188371254792,38.72529466654442,-0.2543272005412899,10,0.1157145623477051,0.0249676656004846,0.123411363068274,1.0414310611293467,8.438696690783672,-0.3391270072172536,10,0.5979332432052079,0.0334273339399309,0.6462524379962167,5.3813991888468715,8.327085319062851,-0.4903035311582733,10
10years,4,43,0.207234230669632,0.0354575503890107,0.0441587222951435,0.0007847240861599,0.2623081173658312,0.3266777085116861,0.1054672040525651,0.0227999289830525,0.0290006740833265,0.0004643119203139,0.111595327354832,0.1419451665943884,0.1181824168377254,0.0290094809163184,0.036463307809079,0.0005364624758549,0.1480209373480541,0.1860541047349244,0.0841520113291763,0.0247068337741352,0.0292275248189525,0.0004091254399647,0.1027905881994238,0.1215985218995769,0.1197003888689634,0.0330299082256498,0.0412798988120395,0.000699344007291,0.1495056134863505,0.1868481303183218,0.0372333056123211,0.242080008809081,0.3199960962143677,0.0470393801822916,0.0415584868295738,0.0549345384423208,0.0984777440518343,2.973860618708691,3.868945880865636,6.184524788642053,0.1177620978283156,0.1532066366690699,0.0380752799293958,0.0233956989575,0.0306242185640148,0.0005209457416085,0.0390285919430706,0.0510871734194199,0.3797037919643428,9.556094844253142,11.377660597640872,61.75973766921832,0.4617135972028871,0.5497246195133263,0.0569822737079379,0.0233956989575,0.0306242185640148,0.0005209457416085,0.0584089706670413,0.0764554667529259,0.0901039901408641,2.206669356409146,2.660623541469997,3.236190026866264,0.1105259560113204,0.1332632637749251,0.5139173265751912,318.38461538461536,407.5529539291922,108213.68205128204,0.4973982430629829,0.6367020058259525,0.8837525406300448,0.0539268506203637,0.0689641416812485,0.0025336375805627,0.9468114189513552,1.2108260744106645,0.1324719683402328,0.056430664977743,0.0789995074652656,0.0028821358700641,0.13924574467724,0.1949355948662799,20.74302289817354,1.0014690476190475,1.3072564974931642,0.8284359131229235,22.823388301684886,29.792256408843578,0.4632756206149568,0.0612564102564102,0.0685997308808356,0.0021926352564102,0.6060490750077691,0.6787012701541988,0.0603200714974955,0.0602857142857142,0.070263449822453,0.0022324540420819,0.076963532874702,0.0897015718296265,0.3415636233454321,0.0368571428571428,0.0477378755487166,0.0013426821705426,0.3435632219503887,0.4449877842173894,0.1066074739658219,0.0193287810334955,0.0239906305092021,0.000289035869721,0.1212038032805276,0.1504365772354813,0.1400545709082441,0.0726693058778823,0.0944049863023472,0.0054494653203085,0.1378705006510719,0.1791081195592328,news,llm,DS,LV2,DS,426.65139486072337,290.5220667631644,1149.1924848369986,3839.8625537465105,3.341357174199722,-0.5007518505426717,10,0.1109372100665916,0.0451083771516566,0.1562552873835543,0.9984348905993246,6.38976707487985,-0.2692057982140183,10,0.5974702360150331,0.1486241052882529,1.0249632767772296,5.377232124135298,5.2462680819578384,-0.4146219565494924,10
10years,5,48,0.2046773804711453,0.0249233306088346,0.0310509960348571,0.0006654910341911,0.1977446871896037,0.2463623178702263,0.105112356396408,0.0228705812007822,0.0276673513191188,0.0005147566250945,0.1059570847995705,0.1281800346114118,0.1014009652094591,0.0206093226975583,0.0248600611582766,0.0003766891049769,0.1076748508227181,0.1298831318206409,0.0713558553629674,0.0182758163898549,0.0232861601957442,0.0003049294212597,0.0746804176346871,0.0951541715800863,0.088915272027709,0.0223063858265572,0.0273253884727055,0.0003896035252231,0.1004833562158175,0.1230924079314304,0.0328814767619569,0.2225993794965099,0.2680285568383587,0.036714553388624,0.0381993645786245,0.0459952789774581,0.1118204120691983,2.5068965444730047,3.1464968478180495,7.122392518580997,0.1050375414556621,0.1318364309135364,0.0466559637658217,0.0317575898697284,0.0392278498512798,0.0008259346590308,0.051556313433261,0.0636837786035297,0.3254112607289057,8.035742530960604,10.280197417054914,54.162754440104514,0.3553106455035292,0.4545520922409208,0.0748371963221403,0.0317575898697284,0.0392278498512798,0.0008259346590308,0.0826974654176411,0.102150187397466,0.08816581504853,1.8673622793110305,2.358815068138591,2.9020946865438364,0.0966435822714729,0.122078260135441,0.5087338632442124,241.4255319148936,334.58437221074684,59030.92907801419,0.5055149856881388,0.7005779910188383,0.6903739702731276,0.0636809568022379,0.0763722726352603,0.0031571298830784,0.782434089935315,0.9383695320601988,0.1731000124712882,0.0711699457145627,0.0874152538336318,0.0050180359997952,0.1739109179422403,0.2136079616715255,9.439993686147323,0.7954340425531917,1.1454768283362693,0.8139078158111704,8.323160474037714,11.98589317466504,0.5222209722320479,0.0445,0.0560746784673562,0.0020480555041628,0.5135035600294623,0.6470684723706717,0.0586604065253106,0.0574347826086956,0.0716364614473359,0.0022379047178538,0.0712195547214915,0.0888297413931559,0.3987589365808516,0.0423191489361702,0.0543532574529317,0.0018155314716312,0.3960458469362781,0.5086676462742687,0.1065773567860262,0.0180174763802817,0.021382935548218,0.0002921682178821,0.1123420697199904,0.1333262875152115,0.1328604277920581,0.0770431294533159,0.0949229337856342,0.0062033837579603,0.1299616562638329,0.1601225414873409,news,llm,DS,LV2,DS,94.75254208575764,64.33793988781419,37.75761408708979,852.7728787718189,22.585454600093545,-0.4996019752988692,10,0.1267316650813669,0.0543139898844672,0.1725637140142372,1.1405849857323025,6.609645557571848,-0.4632097692206038,10,0.631887096128173,0.0514375595989363,0.7686485904485968,5.6869838651535565,7.398678584494031,-0.4924348823729143,10
10years,6,50,0.1774425030476454,0.02527277249222,0.0316751317630283,0.0004625822344473,0.2085048051841795,0.2613253919595309,0.0886373263582598,0.0218700241918365,0.0282166603050251,0.0003740650756666,0.1002287536217817,0.1293149321159662,0.0923132386325906,0.0163491179748457,0.0205633058346604,0.0003025054440195,0.0867744196776142,0.1091416022076134,0.0656185958094139,0.0160854066513022,0.0189950873330957,0.0002588525706652,0.0656043649792793,0.0774715037815231,0.0789256829609072,0.0180841507960338,0.0220825627652375,0.0003196560287866,0.0798316339986612,0.0974824357698641,0.037639725065113,0.2194033642274246,0.2630424604310618,0.0476654476223301,0.0378257795521293,0.0453492869453063,0.1440628675543116,3.3282677903058633,4.258869321561964,11.232190987597118,0.1430665411258758,0.1830687136166352,0.0393514305390777,0.0269451682877431,0.0345621563196191,0.0005772121741711,0.0441340399729694,0.0566100598175128,0.3465167130426804,8.393569988156802,10.604207369152912,76.73142638585553,0.3320353066624226,0.4194843494123055,0.0616870576298637,0.0269451682877431,0.0345621563196191,0.0005772121741711,0.0691842464163459,0.0887415774866209,0.1180008231030958,2.2335466314539234,2.655800653065429,4.910341606701973,0.1189389793654923,0.1414245015642183,0.4923940082200845,188.0408163265306,242.73131193959787,30658.367346938787,0.5287986960813571,0.6825964902688354,1.044831933427271,0.0599532244008365,0.0688627967951058,0.0024986983357091,1.253147145172469,1.439375747923486,0.1840381081648464,0.0778971512949038,0.0914973721682711,0.0050333049092619,0.2020704069127125,0.2373502871175731,1.2581854493582991,0.6691204081632653,0.9864419387736048,0.4744158579142855,1.222276144811404,1.801924489665688,0.3695821737146233,0.0506304347826087,0.0609242223550306,0.0021663219241443,0.4020325113672258,0.4837706454952595,0.059119804795629,0.0529791666666666,0.0643413747133211,0.0021896717687074,0.0669342813187568,0.0812893812126839,0.4253665990864957,0.0373673469387755,0.0471547604020148,0.0011059057142857,0.4779655530669674,0.6031563111027739,0.0989459462316198,0.0185568043973008,0.0217744022203213,0.0002831308764027,0.1091208095826433,0.1280414637988625,0.1056581673899463,0.070408062975143,0.0882818182037014,0.0041795624688838,0.1150694559599723,0.1442809298054896,news,llm,DS,LV2,DS,88.96632596019025,59.357226440979545,182.21391460470772,800.6969336417122,4.3942688755616315,-0.5052370048939661,10,0.1314465145429982,0.0440874755265069,0.0894696125019068,1.1830186308869846,13.222574657532704,-0.4001640805086483,10,0.5935678127162559,0.0683310497306765,0.5584749452120454,5.342110314446304,9.565532635341368,-0.4610368175341348,10
11years,1,44,0.1813798262897983,0.0283883702616358,0.0357318145924573,0.0006613977851054,0.2002156744761006,0.2520070470037464,0.085796266626262,0.0206035964710767,0.0256527089057525,0.00029350789244,0.1031814279087621,0.1284670440104494,0.1131101365710159,0.0253715865140737,0.0309311927287864,0.0004791111074546,0.1311085553512829,0.1598380137447761,0.0790261022625462,0.0243127214354138,0.0287095222786416,0.0003800626776249,0.0985545148547224,0.116377471250956,0.1123828222690619,0.0262312646522078,0.0315989774113138,0.0006019804525164,0.1201511602399346,0.1447377337197992,0.0307034710309132,0.1751690471190919,0.2191668234493784,0.0327442221930311,0.0297219639771048,0.0371873258356553,0.1049732223806198,2.3569541473694273,3.0499612697777345,6.763317733494829,0.0951370690023951,0.1231098942257008,0.0307483911224797,0.0202734780539828,0.0245516283697973,0.000363152907558,0.032711909432815,0.0396148426788151,0.3523413936550313,7.818495401648896,9.983434195494851,51.18708469357129,0.3850407150253543,0.4916583618161644,0.0501169973633288,0.0202734780539828,0.0245516283697973,0.000363152907558,0.053317348288681,0.0645684828898699,0.0804863772518155,1.7516888438216691,2.209649036006672,2.6563886045799636,0.0865034721126602,0.1091188737309952,0.3825533330386645,211.47619047619048,254.80562152728257,50047.78848283499,0.361627145091712,0.4357210580479261,0.4739699980875603,0.0415427621518383,0.0523564131411638,0.0012077566821374,0.5665738118300223,0.7140539297487226,0.129791609665851,0.0661271432195717,0.0861117080892394,0.0027559343061014,0.1634902843130761,0.2128993776647464,5.319991869382818,0.961067441860465,1.273884154949954,0.7956953020295982,5.731805389538667,7.5974439950387636,0.4767547549147897,0.0474883720930232,0.0624421592821224,0.0017248937632135,0.5451313258786913,0.7167897230402789,0.0496232167654035,0.0392558139534883,0.0559164659361685,0.0016047610993657,0.0486276974649067,0.069265892488497,0.3006201539987219,0.0381395348837209,0.0484652836670769,0.0010093382663847,0.3608902225556389,0.4585962325486847,0.1081417218202994,0.0187397777103765,0.0227973475172042,0.0002872720266895,0.1195669210503273,0.1454557622226811,0.1010178506160031,0.0521452682662456,0.0628924159815218,0.0031284882123319,0.0941771987106383,0.1135871336789721,news,llm,DS,LV2,DS,133.9825833984655,89.99781078646622,183.5544279700237,1339.8258339846548,7.299338124403416,0.3307939657492031,11,0.1022663105510934,0.0273735805609091,0.1435391569485736,1.0226631055109348,7.124628061437815,-0.1701604549510354,11,0.6003855722933208,0.1109851365149437,0.8779152036379786,6.003855722933208,6.838764949113454,-0.4178779607796377,11
11years,2,42,0.2330581544485281,0.0252488629847037,0.032685813135146,0.000764141870291,0.2128722889975403,0.2755729580393233,0.118256760612816,0.0257012665998644,0.0314587436343197,0.0006480345570687,0.119393702990808,0.1461397195871951,0.1146272476037528,0.0198162354347182,0.0263739607854982,0.0004291273437696,0.1096518399695242,0.145938583387399,0.0694923371997713,0.0219163167767408,0.0274695910429374,0.0003343082136932,0.0832973075732802,0.1044036275495033,0.1048225006190921,0.0231095392529557,0.0297919248697773,0.0005429639096651,0.1039585757662259,0.1340193780973079,0.0405339055167626,0.2714810759691147,0.3608308058494757,0.0584637610344137,0.0455108175667616,0.0604893174187629,0.1308345496272052,3.3309421040945093,4.094693306616993,7.82680153099899,0.1557748591718162,0.1914924526625584,0.0477305353432864,0.0274617444134124,0.035013073011796,0.0008725218479004,0.0443747859357208,0.0565767999461599,0.4108889174383939,9.225023849940966,10.67663393622875,69.8958616807289,0.4533840039993585,0.5247265613599253,0.0775001799991906,0.0274617444134124,0.035013073011796,0.0008725218479004,0.0720514419691636,0.0918638801779609,0.0869021177794438,1.811586091645276,2.251001206184081,2.743986509822874,0.0950382327613593,0.1180905382118118,0.8591819338484634,237.84615384615384,337.34217582410827,159307.12564102566,0.5119925817374962,0.7261697897408422,0.4372666770782668,0.0474590332839022,0.0583614555203489,0.0021528571752672,0.4472575293082194,0.5500027833840557,0.1534701852659349,0.0759729414600932,0.0915895215884773,0.0043659732943494,0.1764584342534134,0.2127302597861279,1.3495262560251216,0.4729780487804879,0.8473042435981967,0.5440627105691056,0.8653620457043748,1.550230365795322,0.8684851533466389,0.0425853658536585,0.0537528218204266,0.0023233292682926,0.7673038892551086,0.9685193120797596,0.0679674467986043,0.05055,0.0606786618178087,0.0029836304878048,0.0628998482549317,0.0755030389842233,0.3185734906375358,0.03735,0.04732811004044,0.0018216743902439,0.2787820862916439,0.3532591501288987,0.1198806531155214,0.0217749679252498,0.0293298564680426,0.0003506901748791,0.1393942389133766,0.1877574760999094,0.1874410276489849,0.0791268611333395,0.1080832482814428,0.0138156744299616,0.1261834942238967,0.1723602041061506,news,llm,DS,LV2,DS,200.753290176742,142.77065329509378,964.5788294891464,2007.53290176742,2.0812533308766845,-0.5536054577408084,11,0.0847731981511083,0.0308231235071275,0.1651094815067771,0.8477319815110838,5.134362810510598,-0.1850141700007729,11,0.6909086212961607,0.1662437197538508,0.6886198662125967,6.909086212961607,10.033236843661689,-0.4136315691728876,11
11years,3,45,0.1986427093928895,0.0334056615829467,0.0417252785485775,0.0007831331989454,0.2371236600331623,0.2961788600047572,0.0958490075165815,0.0222814090030137,0.0274448649034417,0.0003738860206446,0.1104487123954614,0.1360439095230701,0.0909628639138582,0.0203649093481627,0.0264130244801885,0.0002985791307615,0.1072054543971925,0.1390440901549233,0.0649573811593969,0.0188233141982278,0.0231016595309225,0.0002761267448323,0.0735817923419862,0.0903061754406486,0.1275171430772847,0.0342542546845617,0.0409184263619599,0.0007141864546431,0.1634471273351539,0.1952457966324292,0.0469842440865129,0.3098989886556272,0.3644959464734444,0.0777942451892658,0.0522033853153012,0.061400401537816,0.1179771899517211,2.6721796001404083,3.2629955756072824,7.451162294297399,0.1154919410285317,0.1410270823767216,0.049333627260564,0.0380769296313429,0.0434575403283447,0.0009143653846258,0.0621219502296404,0.0709003373832379,0.3269150174245597,10.32118267810989,11.825778959733793,58.14212644076522,0.4425057112628655,0.5070130907490867,0.0781231625891143,0.0380769296313429,0.0434575403283447,0.0009143653846258,0.0983743439846873,0.1122755185982737,0.081333704675282,1.923840363133431,2.2802584537128063,2.4057066126091553,0.100883062055512,0.119573047481882,0.4239504831700428,229.29545454545453,287.0448571216701,79005.5,0.3458453311394487,0.4329485024459579,0.4806193198157591,0.0650734016001287,0.0748682726596856,0.0024137960611344,0.6365821353325387,0.7324006999238711,0.1528294208897791,0.0690831378554641,0.083117951442559,0.0044219799028089,0.1587708028468208,0.1910264109474634,1.4718849122620248,0.8003931818181819,1.1688254495821473,0.6011824070909091,1.5194069285435703,2.218811362584281,0.5242795807000622,0.0411818181818181,0.0519440258180073,0.0012420858585858,0.6126220886551464,0.7727210452265562,0.0568412504918667,0.05375,0.0648300225064114,0.0021487555555555,0.0659095863534797,0.0794961854266858,0.3216418710509012,0.0453809523809523,0.0545514174229885,0.0012725149501661,0.4091803213212314,0.4918664183662212,0.0870279460951288,0.0156690311087971,0.0195841818984608,0.0001901919194911,0.0988791777049126,0.1235856760189875,0.1185104967174486,0.056008167025912,0.0781592735802829,0.0040478748923715,0.1043264999634158,0.1455874006471507,news,llm,DS,LV2,DS,143.89524272542084,129.745698657504,435.32659452396575,1438.9524272542085,3.305454905248135,0.0557195015878407,11,0.1126371397645403,0.0434502446875627,0.1295640625808715,1.1263713976454033,8.69354800404119,-0.1308402931706923,11,0.6552160526343085,0.1559047082461123,0.8045113600929904,6.552160526343085,8.14427347002999,-0.3961892235573083,11
11years,4,55,0.236783360247607,0.0337632734041947,0.0419100356587355,0.0008338891789209,0.2768481054749699,0.3436489653597345,0.0976332713542037,0.0256010968730134,0.0317755942587551,0.0004534990415269,0.1173730060464209,0.145681141537061,0.1080902816772936,0.0227050990439378,0.0285497000651136,0.0004067655593691,0.1216852565724163,0.1530086951290554,0.0752246268726558,0.0213217053700376,0.0278649857691515,0.0003449371401442,0.0863598741773594,0.1128622979829494,0.109512416195871,0.0255570021959451,0.0344050861272589,0.0005996706750154,0.1142922718460964,0.153861373348746,0.0471187908143822,0.3100829864329809,0.3696676835742598,0.075455272422265,0.0531896679641212,0.0634104488368323,0.1250362419677525,3.761795053835818,4.563605351995728,9.249565332970276,0.1546572847446928,0.1876218141300187,0.0499351296370352,0.0356112790292644,0.0415621996159333,0.0009330368453478,0.0582162674123961,0.0679446566662265,0.3070887170343715,7.4435045244485085,9.203045131067087,48.223595152608624,0.3291633884601668,0.4069730205098956,0.0786664343607415,0.0356112790292644,0.0415621996159333,0.0009330368453478,0.0917123118015909,0.1070381495481819,0.0671387965305277,1.464262793473177,1.9248251645842784,1.7593090079867528,0.0741176287120599,0.0974302410197112,0.5555897206350088,191.6296296296296,274.09250938999355,42908.65791245793,0.513977842076935,0.7351549798327146,0.3989540369085441,0.0668941294784832,0.0779457082649046,0.0025519468656184,0.5282932437053246,0.615572567775481,0.1420351732311143,0.068958562334595,0.088709502847685,0.0037154931901396,0.160685196826313,0.2067082526500638,0.8080527570244578,0.4176018518518518,0.8223102011113883,0.3573512276565656,0.5644877127597018,1.1115468059969515,0.865630398868146,0.0382222222222222,0.0511805084426136,0.00129787003367,0.9184020193194506,1.229763199800677,0.0571722651784391,0.0513148148148148,0.062616557980564,0.0022294464646464,0.0621340469545123,0.0758186533018739,0.313213152932026,0.0399423076923076,0.0518130886344961,0.0016215580551523,0.3106754193854281,0.4030075869721595,0.1305457777626067,0.0225229249823112,0.0288372350932335,0.0004026490276984,0.1465292386191753,0.1876087633117031,0.1160120015204457,0.0801910432851748,0.0997650587029313,0.0051062995550048,0.1301894040514882,0.161967633860396,news,llm,DS,LV2,DS,98.644549893635,84.80338443541656,161.8069516776358,986.44549893635,6.096434601287233,0.1424068844594464,11,0.0739641662397497,0.0197406762242621,0.0546998664466528,0.7396416623974977,13.521818432936174,-0.4216278074886956,11,0.5674765979134331,0.0644647818795852,0.5075585950150476,5.674765979134331,11.18051400344445,-0.4752838350378816,11
